1.61883E+12,1215,post,200,OK,Assignment 1-1,text,TRUE,,462,329,1,1,https://petstore.swagger.io/v2/store/order,1212,0,932
1.61883E+12,276,get,200,OK,Assignment 1-1,text,TRUE,,448,172,1,1,https://petstore.swagger.io/v2/store/order/6,276,0,0
1.61883E+12,290,get2,200,OK,Assignment 1-1,text,TRUE,,488,193,1,1,https://petstore.swagger.io/v2/store/inventory,284,0,0
1.61883E+12,1865,post,200,OK,Assignment 1-1,text,TRUE,,462,329,1,1,https://petstore.swagger.io/v2/store/order,1865,0,1496
1.61883E+12,595,get,200,OK,Assignment 1-1,text,TRUE,,443,328,1,1,https://petstore.swagger.io/v2/store/order/6,594,0,0
1.61883E+12,1593,get2,200,OK,Assignment 1-1,text,TRUE,,488,193,1,1,https://petstore.swagger.io/v2/store/inventory,1593,0,1125
